idx,sentence,label
17142.0,the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- ,1
,boasts a handful of virtuosic set pieces ,1
50797.0,troubled ,0
,bestowed star hoffman 's brother gordy with the waldo salt screenwriting award at 2002 's sundance festival ,0
,slapstick and unfunny tricks ,1
,a frustrating patchwork ,1
65230.0,mere plot pawn ,0
,a bargain-basement european pickup ,0
28131.0,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given ",0
,the misery ,1
59206.0,-- is a crime that should be punishable by chainsaw . ,0
,action-packed film ,0
36378.0,his body ,1
34546.0,aching ,0
20634.0,of the worst films of the summer ,0
40420.0,"charm , generosity and diplomacy ",1
3905.0,protect your community ,1
9823.0,the con ,0
17608.0,got it right ,1
,", ballistic : ecks vs. sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase . ",1
,one of the finest films of the year ,1
12739.0,menace ,0
28821.0,"it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but ",1
6705.0,lionize its title character and exploit his anger ,0
30829.0,"a first-class , thoroughly involving b movie that effectively combines two surefire , beloved genres ",1
8844.0,fueled by the light comedic work of zhao benshan and the delicate ways of dong jie ,1
,"the women look more like stereotypical caretakers and moral teachers , instead of serious athletes ",1
,"sparkling , often hilarious romantic jealousy comedy ... ",1
,with all the dysfunctional family dynamics one could wish for ,0
,long-lived friendships and ,1
54105.0,nazi politics and aesthetics ,0
60808.0,unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn ,1
,the plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours ,1
,dramatically lackluster . ,1
,deeply humanistic ,0
,down memory lane ,1
10431.0,first made audiences on both sides of the atlantic love him ,1
,elaborate choreography ,0
,"annoying , is n't it ",1
41449.0,this so-called satire ,0
,", he 's unlikely to become a household name on the basis of his first starring vehicle . ",1
6189.0,"settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion ",1
1579.0,save their children ,1
36359.0,is a remarkable piece of filmmaking ... ,1
51407.0,arteta directs one of the best ensemble casts of the year ,1
,'m sure the filmmakers found this a remarkable and novel concept ,0
,been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ,1
65648.0,"filmmaker stacy peralta has a flashy editing style that does n't always jell with sean penn 's monotone narration , but he respects the material without sentimentalizing it . ",1
66944.0,", overused cocktail ",0
2286.0,folds under its own thinness . ,0
28801.0,be relegated to a dark video store corner ,0
,sex and lucia is so alluring ,0
,( a ) crushing disappointment . ,1
45314.0,respect and affection ,1
,"despite terrific special effects and funnier gags , harry potter and the chamber of secrets finds a way to make j.k. rowling 's marvelous series into a deadly bore . ",0
,its hackneyed and meanspirited storyline with cardboard characters and performers who ,1
,amuse or entertain them ,1
29121.0,certainly does n't disappoint . ,1
37131.0,and drab wannabe ,0
18774.0,"if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) ",0
6050.0,tackles more than she can handle . ,0
,vivid characters and ,1
,"it has fun with the quirks of family life , ",1
,indoor drama ,0
46922.0,cinema fans ,1
,"a refreshingly realistic , affectation-free coming-of-age tale . ",1
23600.0,"lies considerable skill and determination , backed by sheer nerve . ",1
,of political corruption ,1
,`` gangs '' is never lethargic ,0
,"death , especially ",1
,uncompromising ,1
21740.0,make the stones weep -- as shameful ,1
9357.0,"actory concoctions , defined by childlike dimness and a handful of quirks ",0
,"however , almost makes this movie worth seeing . ",1
33538.0,takes such a speedy swan dive from `` promising '' ,0
,dopey dialogue and sometimes inadequate performances kill the effect ,1
49568.0,an intermittently good time ,1
4130.0,"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness ",0
31944.0,between realistic characters ,1
,of cinematic perfection ,1
,"badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story ",1
,the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . ,0
64471.0,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy . ",1
26285.0,"vividly captures the way young japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse . ",1
39703.0,warmed up to him ,1
,cultivated ,0
57923.0,novel charm ,1
1006.0,churn out one mediocre movie after another ,0
,"'ve had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama . ",1
49004.0,half-hearted ,0
,"although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken . ",0
25961.0,an intriguing what-if premise ,1
1083.0,be completely forgettable ,0
,i enjoyed barbershop ,1
61907.0,"most haunting about `` fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen . ",1
67134.0,"besides its terrific performances , is fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching . ",1
28572.0,a minor-league soccer remake ,0
30917.0,that is richer than anticipated ,1
64519.0,dramatic nor ,0
30863.0,the film ... presents classic moral-condundrum drama : what would you have done to survive ? ,1
56857.0,crummy ,0
47164.0,multi-character story ,1
,"it 's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug . ",0
15481.0,sterling ensemble cast ,1
9148.0,of favor manages not only to find a compelling dramatic means of addressing a complex situation ,1
,mr. wollter and ms. seldhal give strong and convincing performances ,1
50205.0,snappy ,1
15995.0,it may also be the best sex comedy about environmental pollution ever made . ,1
46091.0,a few tasty morsels under your belt ,1
,giddy viewing ,1
,a mindless action flick ,1
54315.0,this ` we 're - doing-it-for - the-cash ' sequel ,0
,brian tufano 's handsome widescreen photography ,1
61177.0,few things more frustrating to a film buff ,0
58803.0,of a man whose engaging manner and flamboyant style made him a truly larger-than-life character ,1
38203.0,"sharp , amusing study ",1
12485.0,tired old ,0
43568.0,"'s all about anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect . ",1
7125.0,"of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work ",1
,is that it stinks ,1
64982.0,fontaine masterfully ,1
,the summer 's most pleasurable movies ,0
,is n't a new idea ,1
8419.0,bug-eyed mugging and gay-niche condescension ,0
,( denis ' ) bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product . ,1
24425.0,choppy recycling ,0
46219.0,watch them clumsily mugging their way through snow dogs ,0
,well-directed ,1
,", the film does pack some serious suspense . ",1
,the rare trick of seeming at once both refreshingly different and reassuringly familiar ,1
,is clearly a good thing ,1
,it begins to fade from memory ,1
18101.0,ms. griffiths and mr. pryce bring off this wild welsh whimsy . ,1
,insanely funny ,1
,to the haunted house ,1
,"very ugly , ",1
28372.0,flails limply between bizarre comedy and pallid horror . ,0
33922.0,a great team ,1
30479.0,some jazzy new revisionist theories about the origins of nazi politics and aesthetics ,1
,... a triumph of emotionally and narratively complex filmmaking . ,0
29734.0,kirsten dunst 's remarkable performance ,1
21976.0,is to substitute plot for personality . ,0
,a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . ,1
20145.0,is genuinely inspirational ,1
28016.0,"it , offering fine acting moments and pungent insights ",1
,emphasized ,1
51891.0,its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros ,1
17540.0,might be best forgotten ,0
,watch barbershop again if you 're in need of a cube fix -- ,1
22240.0,thinks-it-is joke ,0
67196.0,entirely believable ,1
2289.0,", sitting through dahmer 's two hours amounts to little more than punishment . ",0
16831.0,give full performances ,1
,is better than you might think . ,1
,surprises or delights ,1
,"the life of wladyslaw szpilman , who is not only a pianist , but a good human being ",0
31261.0,leavened by a charm that 's conspicuously missing from the girls ' big-screen blowout ,0
66466.0,"jeong-hyang lee 's film is deceptively simple , deeply satisfying . ",1
