idx,sentence,label
45963,down memory lane ,1
38958,the ingenuity that parker displays in freshening the play ,1
66885,her share of the holiday box office pie ,1
47681,"the wonder of mostly martha is the performance of gedeck , who makes martha enormously endearing . ",1
54036,like an extreme action-packed film ,1
54010,the best way ,1
64058,i do n't blame eddie murphy but should n't owen wilson know a movie must have a story and a script ? ,0
17196,is left slightly unfulfilled . ,0
24122,a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either . ,0
63974,should come with the warning `` for serious film buffs only ,0
3351,a satisfying well-made romantic comedy that 's both charming and well acted ,1
34979,enough clever and unexpected ,1
64006,this exciting new filmmaker has brought to the screen ,1
4777,is left slightly unfulfilled ,0
29168,also looking cheap ,0
63353,should stick to his day job ,0
57751,"... post-september 11 , `` the sum of all fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves . ",0
22260,valiant attempt to tell a story about the vietnam war before the pathology set in ,1
51056,", colin hanks is in bad need of major acting lessons and maybe a little coffee . ",0
44563,the film never finds its tone and several scenes run too long . ,0
47564,amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances . ,1
44636,none of this sounds promising ,0
23317,how good ,1
29256,"nothing special and , until the final act , nothing ",0
5707,offers laughs and insight into one of the toughest ages a kid can go through . ,1
17388,it 's impossible to even categorize this as a smutty guilty pleasure . ,0
45406,"affirms the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together . ",1
63516,unwieldy cast ,0
16564,true talent ,1
35366,an emotionally strong and politically potent piece of cinema ,1
56008,dreamy and evocative ,1
33708,( the kid 's ) just too bratty for sympathy ,0
31989,"boy , has this franchise ever run out of gas . ",0
47378,"gives viewers a chance to learn , to grow , to travel ",1
2677,'s also disappointing to a certain degree . ,0
26303,the fist is hilarious ,1
47811,"show his penchant for wry , contentious configurations ",1
32442,or `` suck '' ,0
20629,in diminishing his stature from oscar-winning master to lowly studio hack ,0
65714,an engaging and exciting narrative ,1
22204,"laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling ",1
65788,moving portrait of an american ( and an america ) always reaching for something just outside his grasp ,1
11798,'s so badly made on every level that i 'm actually having a hard time believing people were paid to make it . ,0
13439,find compelling ,1
11783,"is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is . ",1
46846,stirs us as well ,1
59399,"imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 ",0
45608,"nakata 's technique is to imply terror by suggestion , rather than the overuse of special effects . ",1
52578,radiates star-power potential in this remarkable and memorable film ,1
2225,the low-grade cheese standards on which it operates ,0
42079,pretty and gifted ,1
65214,the one that i want ,1
43652,", do we have that same option to slap her creators because they 're clueless and inept ? ",0
57136,its low groan-to-guffaw ratio ,0
41980,incoherence and ,0
57509,uses the last act to reel in the audience ,1
17611,bottom-of-the-bill fare ,0
30693,", fun-for-fun 's - sake communal spirit goes to the essence of broadway ",1
8384,crafty ,1
26250,"this quiet , introspective and entertaining independent is worth seeking . ",1
33528,praises ,1
7204,have a résumé loaded with credits like `` girl in bar # 3 ,0
65403,overly original ,1
55218,could be a single iota worse ... a soulless hunk of exploitative garbage . ,0
29280,lady ,1
26346,rugrats ,1
65041,"by the time it 's done with us , mira nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over ",1
2355,"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point . ",0
39303,dreary tract ,0
3519,"the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success ",1
2745,takes no apparent joy ,0
21961,"as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion . ",1
43511,possibilities which imbue the theme with added depth and resonance ,1
9452,and withholds delivery ,0
33772,a painfully slow cliche-ridden film ,0
46338,", indie trick ",0
41246,ambiguous ending ,0
51708,the phrase ` fatal script error ,0
28861,hugely rewarding experience ,1
3841,feels familiar and tired ,0
66487,"the problem with the bread , my sweet is that it 's far too sentimental . ",0
994,"'s coherent , well shot , and tartly ",1
13917,"a surprising , subtle turn ",1
23519,take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time ,1
23738,as a tragic figure ,0
36877,is simply not enough of interest onscreen to sustain its seventy-minute running time ,0
50665,true and heartbreaking ,1
21698,twists to make the formula feel fresh . ,1
61176,well-told ,1
2871,be easy for critics to shred it ,0
376,only open new wounds ,0
50122,in an attempt ,0
7436,"that tells a sweet , charming tale of intergalactic friendship ",1
60562,awarded mythic status ,1
61976,by talented writer/director anderson ,1
58371,might not have gotten him into film school in the first place ,0
6947,"anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s ",0
48319,elevate `` glory '' ,1
50481,a cutesy romantic tale with a twist ,1
48632,fails to match the freshness of the actress-producer and writer ,0
28697,the dorkier aspects ,0
11530,awful movie ,0
8708,is too much like a fragment of an underdone potato ,0
28387,surrender $ 9 ,0
25464,a classic theater piece ,1
4281,excellent ,1
5051,hastily written ,0
30300,than a leaky freighter ,0
24079,a high enough level of invention ,1
12727,screams at the top of their lungs no matter what the situation . ,0
5645,"historically significant , and ",1
57830,"picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film . ",1
51268,recycled and dumbed-down version ,0
42135,holds a certain charm ,1
59904,a surprisingly ` solid ' achievement ,1
53524,a lovely and beautifully photographed romance . ,1
66498,"its excellent storytelling , its economical ",1
5424,without merit ,0
35116,funniest american comedy ,1
35289,"must be low , very low , very very low , for the masquerade to work ",0
47975,stubbornly refused to gel ,0
55637,"looks to be going through the motions , beginning with the pale script ",0
47835,stupid sequel ,0
16991,more appropriate ,1
63863,if it were n't such a clever adaptation of the bard 's tragic play ,1
3255,pitted against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting ,1
23648,mesmerizing music ,1
16355,a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation while delivering a more than satisfactory amount of carnage ,1
6118,"she may not be real , but the laughs are . ",1
10366,i mind ugly ,0
43200,is a very good viewing alternative for young women . ,1
50624,like a glossy melodrama that occasionally verges on camp . ,0
24551,must have baffled the folks in the marketing department ,0
540,"is worse : the part where nothing 's happening , or the part where something 's happening ",0
30915,"very compelling , sensitive , intelligent and almost cohesive piece ",1
56395,perform ,1
36307,"is pleasant , diverting and modest -- definitely a step in the right direction ",1
4789,300 years of russian history and culture ,1
5816,animation and game phenomenon ,1
15077,"becomes just another voyeuristic spectacle , ",0
65809,motivated ,1
61491,warm in its loving yet unforgivingly inconsistent depiction of everyday people ,1
48145,"quite a bit of heart , ",1
19172,artistic aspirations ,1
52498,a bad sign in a thriller when you instantly know whodunit ,0
59028,pushiness and decibel ,0
6075,all the dramatic weight ,0
24647,just about the best straight-up ,1
36597,see a movie that takes such a speedy swan dive from `` promising '' ,0
57167,structured and ,1
32740,maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while ,1
37857,mark ms. bullock 's best work in some time ,1
67054,dupe ,0
29806,"expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape . ",0
